offset,vram,.text
0,808135B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_collect
2400,808159B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_debug
43B0,80817960,src/overlays/misc/ovl_kaleido_scope/z_kaleido_equipment
5E30,808193E0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_item
7E20,8081B3D0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_map
B100,8081E6B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_prompt
B300,8081E8B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_scope
152C0,80828870,src/overlays/misc/ovl_kaleido_scope/z_lmap_mark

offset,vram,.data
15980,80828F30,src/overlays/misc/ovl_kaleido_scope/z_kaleido_collect
15B30,808290E0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_debug
15D00,808292B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_equipment
15D30,808292E0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_item
15DA0,80829350,src/overlays/misc/ovl_kaleido_scope/z_kaleido_map
15FF0,808295A0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_prompt
16000,808295B0,src/overlays/misc/ovl_kaleido_scope/z_kaleido_scope
169C0,80829F70,src/overlays/misc/ovl_kaleido_scope/z_lmap_mark
16A10,80829FC0,src/overlays/misc/ovl_kaleido_scope/z_lmap_mark_data

offset,vram,.rodata
1AB70,8082E120,src/overlays/misc/ovl_kaleido_scope/z_kaleido_debug
1AC50,8082E200,src/overlays/misc/ovl_kaleido_scope/z_kaleido_equipment
1AC60,8082E210,src/overlays/misc/ovl_kaleido_scope/z_kaleido_scope
1AF40,8082E4F0,src/overlays/misc/ovl_kaleido_scope/z_lmap_mark
1AFF0,8082E5A0,src/overlays/misc/ovl_kaleido_scope/z_lmap_mark_data

offset,vram,.ovl
1B070,8082E620,src/overlays/misc/ovl_kaleido_scope/ovl_kaleido_scope_reloc

offset,vram,.bss
1C780,8082FD30,src/overlays/misc/ovl_kaleido_scope/z_kaleido_scope
1C7F0,8082FDA0,.end
