offset,vram,.text
0,80803880,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
3040,808068C0,src/overlays/gamestates/ovl_file_choose/z_file_nameset
8440,8080BCC0,src/overlays/gamestates/ovl_file_choose/z_file_choose

offset,vram,.data
EC50,808124D0,src/overlays/gamestates/ovl_file_choose/z_file_nameset_data
F330,80812BB0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
F370,80812BF0,src/overlays/gamestates/ovl_file_choose/z_file_nameset
F510,80812D90,src/overlays/gamestates/ovl_file_choose/z_file_choose

offset,vram,.rodata
F800,80813080,src/overlays/gamestates/ovl_file_choose/z_file_nameset
F810,80813090,src/overlays/gamestates/ovl_file_choose/z_file_choose

offset,vram,.ovl
F830,808130B0,src/overlays/gamestates/ovl_file_choose/ovl_file_choose_reloc

offset,vram,.bss
FF20,808137A0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
FF30,808137B0,src/overlays/gamestates/ovl_file_choose/z_file_nameset
FF40,808137C0,.end
