offset,vram,.text
0,80000460,src/boot/boot_main
140,800005A0,src/boot/idle
3D0,80000830,src/boot/viconfig
520,80000980,src/boot/z_std_dma
C90,800010F0,src/boot/yaz0
FD0,80001430,src/boot/z_locale
1070,800014D0,src/boot/cic6105
12F0,80001750,src/boot/is_debug
1350,800017B0,src/libultra/io/driverominit
1530,80001990,src/boot/mio0
15E0,80001A40,src/boot/stackcheck
17F0,80001C50,src/boot/logutils
1910,80001D70,src/code/sleep
1AB0,80001F10,src/libultra/io/piacs
1B70,80001FD0,src/libultra/os/sendmesg
1CC0,80002120,src/libultra/os/stopthread
1D80,800021E0,src/libultra/io/viextendvstart
1D90,800021F0,src/libultra/os/recvmesg
1ED0,80002330,src/libultra/libc/ll
2190,800025F0,src/libultra/os/exceptasm
2A90,80002EF0,src/libultra/os/thread
2AD0,80002F30,src/libultra/os/destroythread
2BE0,80003040,src/libultra/libc/bzero
2C80,800030E0,src/libultra/os/createthread
2DD0,80003230,src/libultra/os/initialize
3120,80003580,src/libultra/os/parameters
3180,800035E0,src/libultra/os/setsr
3190,800035F0,src/libultra/os/getsr
31A0,80003600,src/libultra/os/writebackdcache
3220,80003680,src/libultra/io/vigetnextframebuf
3260,800036C0,src/libultra/io/pimgr
33E0,80003840,src/libultra/io/devmgr
37F0,80003C50,src/libultra/io/pirawdma
38C0,80003D20,src/libultra/os/virtualtophysical
3940,80003DA0,src/libultra/io/viblack
39B0,80003E10,src/libultra/io/sirawread
3A00,80003E60,src/libultra/os/getthreadid
3A20,80003E80,src/libultra/os/setintmask
3AC0,80003F20,src/libultra/io/visetmode
3B30,80003F90,src/libultra/os/probetlb
3BF0,80004050,src/libultra/os/getmemsize
3D10,80004170,src/libultra/os/seteventmesg
3DD0,80004230,src/libultra/os/unmaptlball
3E20,80004280,src/libultra/io/epidma
3F00,80004360,src/libultra/os/invalicache
3F80,800043E0,src/libultra/os/createmesgqueue
3FB0,80004410,src/libultra/os/invaldcache
4060,800044C0,src/libultra/io/si
4090,800044F0,src/libultra/os/jammesg
